Ticket Nr.,Ticket type,Mandant,ticket_creator=3 // response=1,Ticket text,Ticket state,META Data
2018091363000060,Fehler in der App,SVBA,1,  Besten Dank für Ihre Support-Anfrage. Microsoft Windows hat erneut im Mai/Juni 2018 mit einem Betriebssystem-Update einen Fehler ins System eingebracht. Dieser führt dazu dass der Rechtsklick auf Bilder und Text wie auch der Doppelklick auf Bildern zum Öffnen in Vorschau/Editor nicht mehr funktionieren. Mit dem neusten Windows-Update vom Juli wurde dieses Problem wieder behoben. Führen Sie deshalb die neusten Windows-Betriebssystem-Updates aus und starten Sie danach das Gerät und beook erneut. Es kann sein dass Sie Ihren PC nochmals neu booten müssen und erneut auf Windows Updates prüfen müssen da gewisse Updates inkrementell erscheinen. Wichtig ist auch nach dem Update nochmals zu booten. Eine praktische Anleitung zum Update für Ihr Windows finden Sie hier: [1]http://praxistipps.chip.de/windows-updates-installieren_29639 Freundliche Grüsse Frank Flück ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  13/09/2018 09:34 - xxx@xxx.xx wrote: Die Bilder können nicht zur Bearbeitung geöffnet werden. Version 5.4.3 [1] http://praxistipps.chip.de/windows-updates-installieren_29639,closed successful,App: beook 5.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-30 10:25:02 MESZ | Last install: | Application starts: 8 | Unique Device : 8f9f63d9695be53967781cf2aa0a866e | 
2018091363000060,Fehler in der App,SVBA,3,Die Bilder können nicht zur Bearbeitung geöffnet werden. Version 5.4.3,closed successful,App: beook 5.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-30 10:25:02 MESZ | Last install: | Application starts: 8 | Unique Device : 8f9f63d9695be53967781cf2aa0a866e | 
2018091363000020,Anmeldung / Aktivierung,hep,1,  Stellen Sie sicher dass folgende Schritte von Frau Hummel durchgeführt wurden/werden. - ?Um Klassen beizutreten muss die Cloud in der App aktiviert sein. - Da der Status noch offen ist hat Frau Hummel eventuell den Zutrittscode für die Klasse noch nicht eingetragen? Falls aus Ihrere Sicht beide Schritte korrekt ausgeführt wurden und es immer noch nicht funktioniert bitten wir Sie eine Supportanfrage direkt von Frau Hummels zu senden. Somit können wir Ihre Log-Datei anschauen. Freundliche Grüsse hep Support Ihr hep Support Team ___________________  hep verlag ag Gutenbergstrasse 31 Postfach 3001 Bern T 031 310 29 29 [1]www.hep-verlag.ch 13.09.2018 08:29 - xxx@xxx.xx schrieb: Guten Tag Eine Lernende von mir kann nicht auf die Klasse zugreifen. Bei ihr steht bei Status offen bei mir ist sie in der Klasse drin. Name der Lernenden: xxx@xxx.xx Mit freundlichen Grüßen Matthias Meier [1] http://www.hep-verlag.ch/,closed_waiting_for_reply,App: eLehrmittel 4.6.2 | Model: 8 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.13.6 | First install: 2015-03-30 08:10:54 MESZ | Last install: 2017-08-23 10:51:08 MESZ | Application starts: 326 | Unique Device : 3a62b69d45ebc68fa36ef18dcc797043 | 
2018091363000020,Anmeldung / Aktivierung,hep,3,Eine Lernende von mir kann nicht auf die Klasse zugreifen. Bei ihr steht bei Status offen bei mir ist sie in der Klasse drin. Name der Lernenden: xxx@xxx.xx Mit freundlichen Grüßen,closed_waiting_for_reply,App: eLehrmittel 4.6.2 | Model: 8 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.13.6 | First install: 2015-03-30 08:10:54 MESZ | Last install: 2017-08-23 10:51:08 MESZ | Application starts: 326 | Unique Device : 3a62b69d45ebc68fa36ef18dcc797043 | 
2018091263000370,Anmeldung / Aktivierung,Swissmem,1,Guten Tag José-Luis Garcia Duran Sie scheinen eine bereits eingelöste Lizenz erhalten zu haben. In einer separaten E-Mail werden wir Ihnen eine neue zustellen. Für die Unannehmlichkeiten entschuldigen wir uns bei Ihnen. Freundliche Grüsse Swissmem Support Swissmem 12.09.2018 18:30 - xxx@xxx.xx schrieb: Der Aktivierungscode für: MachineWorld funktioniert nicht. Ungültiger code. Könnten sie mir dabei helfen? Code: b2z3-qsj3-wfk8,closed successful,App: Swissmem eBOOK 5.4.2 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-27 13:21:59 MESZ | Last install: | Application starts: 8 | Unique Device : dfe73ae7640fdf1589f1d031a8b0d1d0 | 
2018091263000370,Anmeldung / Aktivierung,Swissmem,3,Der Aktivierungscode für: MachineWorld funktioniert nicht. Ungültiger code. Könnten sie mir dabei helfen?,closed successful,App: Swissmem eBOOK 5.4.2 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-27 13:21:59 MESZ | Last install: | Application starts: 8 | Unique Device : dfe73ae7640fdf1589f1d031a8b0d1d0 | 
2018091263000360,Geräteanzahl überschritten,RICHM,3,ich habe das beook und sein installationsprogramm wie von ihnen empfohlen auf beiden pc auf dehnen ich arbeite gelöscht. dann habe ich das installationsprgramm ab dem internet wieder hochgeschaltet. mit diesem habe ich dann das beook nur auf einem pc wieder aufgeschaltet. nun ist leider wieder das grundlagenbuch nicht verfügbar. grund ist wieder: zu viele geräte. was nun? freundliche grüsse,closed successful,App: beook 5.4.3 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-09-10 16:20:02 MESZ | Last install: | Application starts: 9 | Unique Device : 6d3a89ff53526d8e719244ff39cb3b96 | 
2018091263000360,Geräteanzahl überschritten,RICHM,1,Guten Tag Herr Fäh Vielen Dank für die erneute Anfrage. Ich habe festgestellt dass das Grundlagenbuch nur für 1 Gerät Lizenziert war. Ich habe Ihnen diese Geräte nun auf 5 erhöht und die Geräte zurückgesetzt. Nach einem auffrischen der Lizenzen sollte das Problem nicht erneut auftreten: Versuchen Sie Ihren Benutzer-Account aufzufrischen. - Stellen Sie sicher dass Sie über eine Internetverbindung verfügen. - Stellen Sie sicher dass Sie angemeldet sind. Falls nicht so melden Sie sich zuerst an. Wenn Sie Ihr Passwort nicht mehr kennen so können Sie dieses zurücksetzen mit dem Link unterhalb des Anmelden Knopfes. - Öffnen Sie das Portal der App Haus-Symbol in der Seitenleiste oben links. - Dann klicken Sie oben rechts auf Ihren Benutzer Name oder Email mit Symbol. - Frischen Sie nun Ihren Account und Ihre Installation auf indem Sie auf den Menü-Punkt «Konto und Lizenzen aktualisieren» klicken. - Warten Sie bis der Vorgang abgeschlossen ist. Falls Sie damit nicht ans Ziel kommen senden Sie uns bitte eine neue Support-Anfrage direkt aus der App. Freundliche Grüsse Andrin Ziegler ionesoft GmbH 12.09.2018 17:41 - xxx@xxx.xx schrieb: guten tag ich habe das beook und sein installationsprogramm wie von ihnen empfohlen   auf beiden pc auf dehnen ich arbeite gelöscht. dann habe ich das installationsprgramm ab dem internet wieder hochgeschaltet. mit diesem habe ich dann das beook nur auf einem pc wieder aufgeschaltet. nun ist leider wieder das grundlagenbuch nicht verfügbar. grund  ist wieder: zu viele geräte. was nun? freundliche grüsse rené fäh,closed successful,App: beook 5.4.3 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-09-10 16:20:02 MESZ | Last install: | Application starts: 9 | Unique Device : 6d3a89ff53526d8e719244ff39cb3b96 | 
2018091263000350,Fehler in der App,hep,3,Die Darstellung stimmt nicht Bilder fehlen und es ist nicht richtig dargestellt.,closed_waiting_for_reply,App: eLehrmittel 5.4.4 | Model: 8 cores | Platform: x86 | System Name: Windows Server 2012 R2 | System Version: 6.3 | First install: 2018-08-22 16:06:01 MESZ | Last install: 2018-09-05 18:50:16 MESZ | Application starts: 39 | Unique Device : d932c588fe0f79afd1318a51c240d455 | 
2018091263000350,Fehler in der App,hep,1,,,
2018091263000330,Fehler in der App,IONESOFT,3,,testing,App: beook 5.4.5 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2018-09-12 15:06:55 MESZ | Last install: 2018-09-12 15:16:47 MESZ | Application starts: 4 | Unique Device : e731438a08ad00bf91acdfd4b0fc0ea6 | 
2018091263000330,Fehler in der App,IONESOFT,1,,testing,App: beook 5.4.5 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2018-09-12 15:06:55 MESZ | Last install: 2018-09-12 15:16:47 MESZ | Application starts: 4 | Unique Device : e731438a08ad00bf91acdfd4b0fc0ea6 | 
2018091263000280,Fehler in der App,Swissmem,1," Guten Tag Said Saifullah Ahmadi Offenbar ging etwas schief als Sie die App das erste mal gestartet hatten. Es wurden Teile nicht vom Server geladen. Bitte gehen Sie wie folgt vor: - Löschen Sie das Arbeitsverzeichnis der App - Gehen Sie dazu in die \""Einstellungen\"" der App und dort zu \""Arbeitsverzeichnis | Backup\"" - Hier finden Sie in der dritten Zeile einen Knopf [Extern öffnen]. Klicken Sie darauf. Es öffnet sich nun der Ordner des Arbeitsverzeichnisses. - Schliessen Sie die App - Löschen Sie die folgenden Ordner - data - Catalog - resourceSynch - Starten Sie nun die App wieder - Dies dauert nun einwenig länger - Sie können jetzt alle Ihre lizenzierten ebooks neu installieren. Es genügt dazu ein Klick auf \""Alle installieren\"". Dabei werden auch Ihre Annotationen wieder geladen die zuvor exportiert wurden. Sollten Sie nach diesen Anweisungen immer noch Probleme haben so senden Sie bitte nochmals eine neue Support-Anfrage aus der App damit wir die neu übermittelte Log-Datei untersuchen können. Freundliche Grüsse Daniel Stainhauser ionesoft GmbH 12.09.2018 13:33 - xxx@xxx.xx schrieb: nach dem Laden der APP erscheint kein Inhalt ",closed_waiting_for_reply,App: Swissmem eBOOK 5.4.2 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.13.6 | First install: 2018-09-10 10:46:57 MESZ | Last install: | Application starts: 11 | Unique Device : c054534104735eea85dc1692b957923d | 
2018091263000280,Fehler in der App,Swissmem,3,,closed_waiting_for_reply,App: Swissmem eBOOK 5.4.2 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.13.6 | First install: 2018-09-10 10:46:57 MESZ | Last install: | Application starts: 11 | Unique Device : c054534104735eea85dc1692b957923d | 
2018091263000270,Geräteanzahl überschritten,BEOOK,1,  Bitte starten Sie die App neu. Sodann wird Ihr Gerät neu registriert und Sie können das gewünschte ebook installieren. Sollte dies damit nicht behoben sein so können Sie uns gerne noch einmal kontaktieren. Besten Dank im Voraus. Freundliche Grüsse Daniel Stainhauser ionesoft GmbH 12.09.2018 13:17 - xxx@xxx.xx schrieb: habe mich erfolgreich eingelogt und den aktivierungscode eingelöst. nun erscheint dass ich die Gerätezahl überschritten habe dies obwohl ich erst einmal bei der Schulung eingeloggt war. Ich bitte Sie mein Login für den Bücherzugriff freizuschalten. Vielen Dank  ,closed successful,App: beook 5.4.3 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-09-12 08:07:57 MESZ | Last install: | Application starts: 14 | Unique Device : f6fd2ddc8a9a75b5d13e54289074792e | 
2018091263000270,Geräteanzahl überschritten,BEOOK,3,habe mich erfolgreich eingelogt und den aktivierungscode eingelöst. nun erscheint dass ich die Gerätezahl überschritten habe dies obwohl ich erst einmal bei der Schulung eingeloggt war. Ich bitte Sie mein Login für den Bücherzugriff freizuschalten.,closed successful,App: beook 5.4.3 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-09-12 08:07:57 MESZ | Last install: | Application starts: 14 | Unique Device : f6fd2ddc8a9a75b5d13e54289074792e | 
2018091263000230,Fehler in der App,Swissmem,3,BusinessBasics & TopTen wurde versucht runter zuladen funktioniert aber beides nicht.,closed successful,App: Swissmem eBOOK 5.4.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-09-04 13:12:52 MESZ | Last install: | Application starts: 9 | Unique Device : 8e246cd965529260fa46f954a28c4422 | 
2018091263000230,Fehler in der App,Swissmem,1,,closed successful,App: Swissmem eBOOK 5.4.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-09-04 13:12:52 MESZ | Last install: | Application starts: 9 | Unique Device : 8e246cd965529260fa46f954a28c4422 | 
2018091263000140,Fehler in der App,SVBA,3,ich habe vor 2 wochen eine seite ausgefüllt letzte woche war sie noch gespeichert und heute ist es gelöscht. ich wäre dankbar für eure Hilfe.,closed_waiting_for_reply,App: beook 5.4.3 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.12.6 | First install: 2017-10-25 18:21:10 MESZ | Last install: 2018-09-12 09:06:09 MESZ | Application starts: 117 | Unique Device : 3c601d73935a36be3015d0aab76a8ec7 | 
2018091263000140,Fehler in der App,SVBA,1,"   Wir haben Ihre Support-Anfrage analysiert. Es liegt möglicherweise eine Inkonsistenz in Ihrer Datenbank vor welche Sie bitte wie folgt bereinigen müssen. Dies stammt vermutlich von einer älteren Version der App und macht nun die von Ihnen gemeldeten Probleme. Bitte befolgen Sie diese Schritte exakt wie folgt - Machen Sie zuerst einen Backup Ihres Arbeitsverzeichnisses der App. Falls etwas schief läuft können Sie so den jetzigen Stand wiederherstellen - Gehen Sie in die \""Einstellungen\"" der App - Gehen Sie zu \""Arbeitsverzeichnis | Backup\"" - Klicken Sie bei \""Exportieren / Backup\"" auf [Browse] und wählen Sie einen beliebigen neuen Ordner z.B. Backup-App auf Ihrem Desktop - Klicken Sie nun auf [Exportieren / Backup] - Löschen Sie nun alle Ihre installierten ebooks - Gehen Sie in das Portal der App via Haus-Symbol in der Seitenleiste - Selektieren Sie in der Liste alle ebooks - Klicken Sie auf [Löschen] - Nun werden alle ebooks gelöscht. Dabei werden zuvor ihre Annotationen Markierungen Notizen Aufgaben etc in ein Verzeichnis ausserhalb der Datenbank im Arbeitsverzeichnis exportiert damit Sie nach dem Löschen der Datenbank wieder importiert werden können. - Nun müssen Sie die beschädigte Datenbank löschen damit diese mit dem nächsten Neustart der App wieder korrekt initialisiert wird - Öffnen Sie das Arbeitsverzeichnis der App. - Gehen Sie dazu nochmals in die \""Einstellungen\"" der App und dort wieder zu \""Arbeitsverzeichnis | Backup\"" - Hier finden Sie in der dritten Zeile einen Knopf [Extern öffnen]. Klicken Sie darauf. Es öffnet sich nun der Ordner des Arbeitsverzeichnisses. - Schliessen Sie die App bevor Sie die Datenbank löschen - Im Arbeitsverzeichnis finden Sie einen Ordner data. Darin befindet sich die Datenbank der App. Löschen Sie diesen Ordner. - Starten Sie nun die App wieder - Sie können jetzt alle Ihre lizenzierten ebooks neu installieren. Es genügt dazu ein Klick auf \""Alle installieren\"". Dabei werden auch Ihre Annotationen wieder geladen die zuvor exportiert wurden. Es gibt ausserdem eine neue Vorabversion. Das Problem könnten auf stark ausgelasteren Windows-Rechner oder älterer Hardware erfolgen. Sie können die neueste Version von der Webseite herunterladen und in den selben Ordner wie bisher installieren. Beenden Sie zuvor die laufende App. Dies ist der Link zum Download:  [1]http://beook.ch/downloads/setup/win32/beook_win32_install_5.4.4.exe Sollte das Problem weiterhin auftreten so senden Sie bitte wieder eine neue Support-Anfrage unter dem Menupunkt \""Hilfe\"" damit wir es in der mitgesendeten Log-Datei untersuchen können. Falls es gelöst ist wären wir ebenso dankbar über eine kurze Mitteilung damit wir diese Version offiziell veröffentlichen können. Damit sollten Sie wieder eine korrekte Installation haben. Sollten Sie Fragen haben so können Sie auf dieses Email antworten. Wir wären auch froh um eine Rückmeldung ob es so geklappt hat. Falls Sie mit mehreren Windows/Mac Geräten arbeiten und auch dort Synchronisationsprobleme haben dann führen Sie bitte diese Aktion auch dort aus. Hinweis: Bereits verloren gegangene Annotationen werden damit möglicherweise nicht wiederhergestellt. Sollten Sie nach diesen Anweisungen immer noch Probleme haben so senden Sie bitte nochmals eine neue Support-Anfrage aus der App damit wir die neu übermittelte Log-Datei untersuchen können. Wir entschuldigen uns für die Unannehmlichkeiten und danke für Ihre Unterstützung.   Freundliche Grüsse Daniel Stainhauser ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  12.09.2018 09:50 - xxx@xxx.xx schrieb: Bitte beschreiben Sie möglichst genau wie es zu diesem Fehler kam. ich habe vor 2 wochen eine seite ausgefüllt letzte woche war sie noch gespeichert und heute ist es gelöscht. ich wäre dankbar für eure Hilfe. Danke für eure rasche bearbeitung! [1] http://beook.ch/downloads/setup/win32/beook_win32_install_5.4.4.exe ",closed_waiting_for_reply,App: beook 5.4.3 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.12.6 | First install: 2017-10-25 18:21:10 MESZ | Last install: 2018-09-12 09:06:09 MESZ | Application starts: 117 | Unique Device : 3c601d73935a36be3015d0aab76a8ec7 | 
