ticket,type,client,issuer,inquiry,state,meta,answer
2018091463000020,Geräteanzahl überschritten,hep,3,ich habe mir einen neuen mac gekauft und daher ist jetzt meine geräteanzahl überschritten. können sie das windows gerät löschen das ich meine lehrmittel wieder nutzen kann.,closed_max_devices,App: eLehrmittel 5.4.3 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.13.6 | First install: 2018-08-28 09:39:04 MESZ | Last install: | Application starts: 14 | Unique Device : d67622a93c4f2acf96904e60a38e8d12 | ,"Gerät entfernt, neu starten"
2018091363000160,Fehler in der App,RICHM,3,geschätzte damen und herren 1 wenn ich im inhaltsverzeichnis auf eine titel klicke bleibt eine aktion aus. eigentlich müsste der titel geöffnet werden. ich habe die 4. auflage version 5.4.3 2 wenn ich das beook auf ein zweites endgerät laden will wie gehe ich vor? ich freue mich auf eine rückmeldung peter signer.,closed successful,App: beook 5.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-11-09 13:33:22 MEZ | Last install: 2018-08-30 19:06:15 MESZ | Application starts: 30 | Unique Device : c95a52c64e78292a01fba50214178e40 | ,"App neu starten, Gerätezahl bei Subscription/Folgeauflage"
2018091363000080,Fehler in der App,SVBA,3,leider öffnet sich das editor programm nicht beim maus doppelklick bei den einstellungen ist aber der haken gesetzt. ich bitte sie um eine schnelle lösung.,closed successful,App: beook 5.4.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-23 08:35:55 MESZ | Last install: | Application starts: 17 | Unique Device : ca371253add0f3a9d54d2b9b519ac341 | ,RICHM: Anleitung Anmeldung
2018091363000070,Fehler in der App,SVBA,3,bilder der dokumente kann man nicht offnen und bearbeiten. softwarstand ist 5.4.3,closed successful,App: beook 5.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-23 08:53:21 MESZ | Last install: 2018-08-30 11:10:56 MESZ | Application starts: 20 | Unique Device : 445fff1c83ea480368271202ec70d8fd | ,RICHM: Anleitung Anmeldung
2018091363000060,Fehler in der App,SVBA,3,die bilder können nicht zur bearbeitung geöffnet werden. version 5.4.3,closed successful,App: beook 5.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-30 10:25:02 MESZ | Last install: | Application starts: 8 | Unique Device : 8f9f63d9695be53967781cf2aa0a866e | ,RICHM: Anleitung Anmeldung
2018091263000270,Geräteanzahl überschritten,BEOOK,3,habe mich erfolgreich eingelogt und den aktivierungscode eingelöst. nun erscheint dass ich die gerätezahl überschritten habe dies obwohl ich erst einmal bei der schulung eingeloggt war. ich bitte sie mein login für den bücherzugriff freizuschalten.,closed successful,App: beook 5.4.3 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-09-12 08:07:57 MESZ | Last install: | Application starts: 14 | Unique Device : f6fd2ddc8a9a75b5d13e54289074792e | ,"App neu starten, Gerätezahl bei Subscription/Folgeauflage"
2018091263000140,Fehler in der App,SVBA,3,ich habe vor 2 wochen eine seite ausgefüllt letzte woche war sie noch gespeichert und heute ist es gelöscht. ich wäre dankbar für eure hilfe.,closed_waiting_for_reply,App: beook 5.4.3 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.12.6 | First install: 2017-10-25 18:21:10 MESZ | Last install: 2018-09-12 09:06:09 MESZ | Application starts: 117 | Unique Device : 3c601d73935a36be3015d0aab76a8ec7 | ,"RCP: Datenbank mit inkonsistenten Inhalten, manuell löschen"
2018091163000220,Fehler in der App,BWZ,3,guten tag die bedienung mit dem stift ist sehr schlecht im vergleich zur software bei onenote. z.b. punkte bei multiplikationen und divisionen gehen gar nicht. leider ist das manuelle zoomen z.b. in notizzetteln auch nicht möglich was sehr wichtig wäre. wenn man kleiner zoomt dann verschiebt sich die schrift in die bildmitte was auch schlecht ist denn wenn ich notizen im nachhinein kleiner haben möchte brauchen sie trotzdem eine grosse bildfläche. gibt es da vorschläge in der anwendung welche ich vielleicht noch nicht kenne? besten dank und freundliche grüsse kurt zihlmann\xxx@xxx.xx,closed successful,App: beook 5.4.3 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-21 10:54:22 MESZ | Last install: 2018-08-29 09:26:14 MESZ | Application starts: 16 | Unique Device : f59932a8106c6a3ba12dd3c813fc1cd1 | ,"Catalog Konfiguration geändert, App neu Starten"
2018091163000020,Geräteanzahl überschritten,BEOOK,3,meine zwei ebooks öffnen sich nicht mehr. es kommt eine fehlermeldung und die anzahl geräte wären überschritten. habe das ebook jedoch nur auf einem gerät installiert.,closed_max_devices,App: beook 5.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-10-17 06:19:53 MESZ | Last install: 2018-09-10 14:27:30 MESZ | Application starts: 84 | Unique Device : 34ea7310247dd74561a147938b4b5da7 | ,"Gerät entfernt, neu starten"
2018091063000190,Geräteanzahl überschritten,Swissmem,3,gerätename: nbzrh0402177,closed_max_devices,App: Swissmem eBOOK 5.4.2 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2018-08-28 13:04:19 MESZ | Last install: | Application starts: 6 | Unique Device : 186709499ffccea30d86e453172fcede | ,"Gerät entfernt, neu starten"
2018091063000100,Geräteanzahl überschritten,RICHM,3,ich habe das ebook auf keinem gerät heruntergeladen aber es zeigt an das die geräte anzahl überschritten ist.,closed_max_devices,App: beook 5.4.3 | Model: 2 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-26 13:33:04 BST | Last install: | Application starts: 4 | Unique Device : 27ee986a3528cb23dd1f33c62075bc02 | ,"Gerät entfernt, neu starten"
2018091063000040,Anmeldung / Aktivierung,RICHM,3,grundlagenbuch und fachblatt18 geht nicht zum instaliren,closed_license_error,App: beook 5.4.3 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-23 19:52:28 MESZ | Last install: 2018-08-24 13:29:59 MESZ | Application starts: 16 | Unique Device : 982ab37927d64cbbd70ad8ea52be9a90 | ,RICHM: Anmeldeprobleme - Reihenfolge
2018091063000030,Fehler in der App,SVBA,3,momentan kann ich während der arbeit mit beook die bilder nicht öffnen nicht mit doppelklick oder rechter maustaste. ich würde mich freuen wenn sie den fehler versuchen zu beheben.,closed_waiting_for_reply,App: beook 5.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-10 16:13:31 MESZ | Last install: 2018-09-03 09:36:46 MESZ | Application starts: 103 | Unique Device : 5049c47c34619d22cfc9d1d2ecce4d6f | ,RICHM: Anleitung Anmeldung
2018090963000100,Geräteanzahl überschritten,PHZH,3,samsung natel i pad ich hab es auf meinem samsung natel und i pad versucht konnte aber die app nicht runterladen. ich weiss somit nicht wirklich welche geräte betroffen sind. ich möchte es gerne auf meinem i mac computer gebrauchen.,closed successful,App: beook 5.4.3 | Model: 2 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.11.4 | First install: 2018-09-09 21:14:35 MESZ | Last install: | Application starts: 1 | Unique Device : a069b9eadae59877a7f168b49c82c825 | ,"App neu starten, Gerätezahl bei Subscription/Folgeauflage"
2018090763000190,Geräteanzahl überschritten,RICHM,3,mein gerät ist abgestützt und dadurch wurde die festplatte gelöscht. jetzt kann ich meine bücher nicht mehr herunterladen oder nur teilweise.,closed_max_devices,App: beook 5.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-02-12 16:35:24 MEZ | Last install: 2018-09-07 14:16:00 MESZ | Application starts: 6 | Unique Device : e7e23538f8e53ca9b418cf70160d17a2 | ,"Gerät entfernt, neu starten"
2018090763000110,Geräteanzahl überschritten,AGVS,3,aufgrund einer neuen edv anlage habe ich bei einer neuinstallation die entsprechende meldung erhalten. nur bei den beook schulungsunterlagen da ich offensichtlich ansonsten noch genügend freie lizenzen hatte besten dank im voraus für ihre mühe. freundliche grüsse,closed successful,App: beook 5.4.3 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-09-07 10:25:26 MESZ | Last install: | Application starts: 5 | Unique Device : c636d0a3587d244f5c975a39a958aae1 | ,"Gerät entfernt, neu starten"
2018090663000220,Geräteanzahl überschritten,RICHM,3,ich kann die bücher nicht herunterladen,closed_license_error,App: beook 5.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-22 13:39:24 MESZ | Last install: 2018-08-24 21:26:02 MESZ | Application starts: 11 | Unique Device : de9776dae974fac4d94d67e22a119b2e | ,RICHM: Anmeldeprobleme - Reihenfolge
2018090663000180,Anmeldung / Aktivierung,RICHM,3,guten tag kann die ebooks für meine tochter nicht aktivieren instalieren obwohl sie bereit dazu sind. meldung anmeldung fehlgeschlagen und registrierung fehlgeschlagen. der anfängliche aktivierungscode war f18khsm5qd. danke für ihre hilfe! freundliche grüsse bianca & chiara lang,closed successful,App: beook 5.4.3 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.13.3 | First install: 2018-09-06 14:33:40 MESZ | Last install: | Application starts: 6 | Unique Device : 1e9900cb02d3d4591d9282e9b37c155e | ,RICHM: Anmeldeprobleme - Reihenfolge
2018090663000130,Geräteanzahl überschritten,VSRT-BBZ,3,ich möchtr die lizenz von meinem iphone deaktivieren,closed_max_devices,App: beook 5.4.1 | Model: 8 cores | Platform: aarch64 | System Name: Linux | System Version: 4.4.78-perf+ | First install: 2018-09-06 15:02:13 MESZ | Last install: 2018-09-06 15:02:13 MESZ | Application starts: 1 | Unique Device : cbdd965458de1c9a58a8861e832992a2 | ,"Gerät entfernt, neu starten"
2018090563000410,Fehler in der App,SVBA,3,zeitweilig werden die werte die eingeschrieben wurden nicht gespeichert. auch wenn ich alles synchronisiert habe und beook sauber runtergefahren habe.,closed_waiting_for_reply,App: beook 5.4.3 | Model: 2 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-10-16 08:59:38 MESZ | Last install: 2018-08-29 14:27:01 MESZ | Application starts: 76 | Unique Device : 6cecdd30467921e5034fcaaf07d26323 | ,"Catalog Konfiguration geändert, App neu Starten"
2018090563000230,Fehler in der App,SVBA,3,manchmal werden meine geschriebenen texte nicht gespeichert obschon ich beook vor dem beenden synchronisiert habe. es ist schon ein paar mal vorgekommen ich hoffe ihr könnt dagegen etwas unternehmen.,closed successful,App: beook 5.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 8.1 | System Version: 6.3 | First install: 2017-10-16 13:57:45 MESZ | Last install: 2018-09-04 19:39:58 MESZ | Application starts: 105 | Unique Device : 8b47c3f4da6eef944b3705015474bf1e | ,"RCP: Datenbank mit inkonsistenten Inhalten, manuell löschen"
2018090563000220,Fehler in der App,BEOOK,3,wenn ich mehrere der klasse meine lösungen eintrage und am schluss das ganze noch synchronisiere sind beim nächsten aufstarten die einträge nicht mehr vorhanden. bsp. grl maschinenelemente s. 50 danke im voraus für die rückmeldung.,closed_waiting_for_reply,App: beook 5.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-10-16 13:17:38 MESZ | Last install: 2018-04-30 14:20:43 MESZ | Application starts: 42 | Unique Device : 689664c0226d897e5be52e4158caefd8 | ,"Catalog Konfiguration geändert, App neu Starten"
2018090563000210,Fehler in der App,SVBA,3,ich habe ein porblem mit beeok zeitweise löscht es mir sachen die ich gelöst habe obwohl ich auf app synchronisieren gehe und warte bis es synchronisiert ist. danach schliesse ich beeok und warte bis es richtig heruntergefahre ist. wenn ch dann beook wieder starte ist alles weg! heute habe ich im unterricht die seiten 50 -53 in den grundlagen gemacht und als ich nach der pause zurück gekommen bin war alles weg. ich hoffe das sie mir mit diesem problem helfen können mit freundlichen grüssen,closed successful,App: beook 5.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-09-10 20:31:52 MESZ | Last install: 2018-08-29 08:57:35 MESZ | Application starts: 120 | Unique Device : 2c68efd07868bca8f6666599f5803daa | ,"RCP: Datenbank mit inkonsistenten Inhalten, manuell löschen"
2018090563000200,Fehler in der App,SVBA,3,nach dem update werden nicht mehr alle eingegebenen sachen übernommen. trotz synchronisation. oft wird das geschrieben erst angezeigt wenn was neues eingegebn wird.,closed successful,App: beook 5.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 8.1 | System Version: 6.3 | First install: 2017-10-16 13:59:22 MESZ | Last install: 2018-09-05 09:45:28 MESZ | Application starts: 61 | Unique Device : f11b496e7408aa0f37f009f7bd0ef2cd | ,"RCP: Datenbank mit inkonsistenten Inhalten, manuell löschen"
2018090563000090,Fehler in der App,SVBA,3," probleme siehe vermerk \""steinman gibgl\"" ",closed successful,App: beook 5.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-08-16 12:05:14 MESZ | Last install: 2018-08-26 14:00:29 MESZ | Application starts: 288 | Unique Device : 38d581c78be35fc8586e1e3d6b66048b | ,"RCP: Datenbank mit inkonsistenten Inhalten, manuell löschen"
2018090563000080,Fehler in der App,SVBA,3,problemanfrage siehe gibgl f. steinmann ich habe neulich eine seite ausgefüllt und einen tag später öffne ich die app erneut und alles war weg. bitte dieses problem beheben.,closed successful,App: beook 5.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-08-16 12:09:02 MESZ | Last install: 2018-08-26 18:26:15 MESZ | Application starts: 187 | Unique Device : 2ca9321148f0578ee039ae02b141b767 | ,"RCP: Datenbank mit inkonsistenten Inhalten, manuell löschen"
2018090563000070,Fehler in der App,SVBA,3,probleme siehe *steinmann gibl*,closed successful,App: beook 5.4.3 | Model: 2 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-08-16 12:06:48 MESZ | Last install: 2018-09-02 12:17:24 MESZ | Application starts: 248 | Unique Device : ebb12fe1e509f1a18aec3bbb25720fbc | ,"RCP: Datenbank mit inkonsistenten Inhalten, manuell löschen"
2018090563000060,Fehler in der App,SVBA,3,problem anfrage: siehe steinmann gibgl,closed successful,App: beook 5.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-08-16 12:06:48 MESZ | Last install: 2018-08-26 10:44:01 MESZ | Application starts: 307 | Unique Device : bce1dcf3456efc69e14e25d90f9f9e12 | ,"RCP: Datenbank mit inkonsistenten Inhalten, manuell löschen"
2018090463000280,Anmeldung / Aktivierung,RICHM,3,guten abend wir können das fachblatt 2018 und die grundlagen nicht aktivieren bzw. laden besten dank für ihre unterstützung,closed successful,App: beook 5.4.3 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-19 11:15:30 MESZ | Last install: 2018-09-03 16:58:03 MESZ | Application starts: 16 | Unique Device : e17d5b1c67dac6c0c99bd1d69cf6cba2 | ,RICHM: Anmeldeprobleme - Reihenfolge
2018090463000090,Fehler in der App,hep,3,ich habe die 4. auflage der baukonstruktion aktualisiert und seit dem wird das kapitel flachdächer nicht geöffnet. das passiert nur bei diesem kapitel,closed successful,App: eLehrmittel 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-08-16 13:47:26 MESZ | Last install: | Application starts: 55 | Unique Device : afd8c0beb9454501f31b8068a4c3f7f3 | ,beook: Neue Version installieren RCP
