Ticket Nr.;Rating (1= sehr gut, 2= mittel, 3=nicht brauchbar);Ticket type;Mandant;Ticket text;Status;Template
2018083163000081; ;Fehler in der App;hep;" Ich habe nun die App neu instaliert jedoch kann das Kundengespräch Filmsequenz noch immer nicht abgespielt werden. __________________________________________________________________________________________________________________________________ Barbara Ineichen Besten Dank für Ihre Anfrage. Wir haben gesehen dass Sie eine alte Version des eLehrmittels verwenden. Die neueste Version hat zahlreiche Fehlerkorrekturen und wir empfehlen diese zu installieren. Sie können die neueste Version von der Webseite herunterladen und in den selben Ordner wie bisher installieren. Beenden Sie zuvor die laufende App. http://www.hep-verlag.ch/elehrmittel-app-herunterladen Sollte das Problem weiterhin auftreten so senden Sie bitte wieder eine neue Support-Anfrage damit wir es in der mitgesendeten Log-Datei untersuchen können. Freundliche Grüsse hep Support Ihr hep Support Team ___________________ hep verlag ag Gutenbergstrasse 31 Postfach 3001 Bern T 031 310 29 29 www.hep-verlag.ch 15.08.2018 12:23 - schrieb: Bitte überprüfen Sie ob sich der Fehler reproduzieren lässt. Beschreiben Sie dann bitte die letzten Aktionen die Sie vor dem Fehlverhalten des Programms getätigt haben. Der erste Film kann nicht abgespielt werden. Es erscheint immer: \""Der Link wurde nicht gefunden. Soll der Medienkatalog aktualisiert werden?\"" dann kilicke ich auf Ja jedoch passiert nichts. Beste Grüsse Barbara Ineichen ";closed successful;Mac: Enable Cookies
2018083163000026; ;Anmeldung / Aktivierung;Swissmem; Ich habe die Auflage 29 bekommen ich müsste aber die Auflage 30 vom Prüfungsbuch metall haben könnte man dies irgendwie ändern denn ich kann nur den Auszug laden.  ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2018083163000017; ;Geräteanzahl überschritten;Swissmem;Habe das App auf meinem Smartphone und Tablet installiert. Möchte es noch an meinem Arbeitsplatz installieren. Bitte weitere Lizenz freigeben oder Smartphone löschen. Freundliche Grüsse ;closed_max_devices;Mac: Access Denied -> Cookies Virenscanner
2018083063000224; ;Anmeldung / Aktivierung;SVBA; Ich kann mein beook nicht mehr aktualisieren. Ich habe auch die alte Lizenznummer nicht mehr. Sonst hätte ich es mit Löschen und einer neuinstallation versucht. Ebenso habe ich Das Technische Englisch neugekauft wofür ich eine Lizenznummer habe wie muss ich weiter vorgehen? Besten Dank ;closed successful;Coupon einlösen Produkte nicht vorhanden
2018083063000135; ;Geräteanzahl überschritten;VSRT-BBZ; Ich würde Sie gerne bitten dass Sie die Lizenz von meinem Smartphone entfernen könnten damit ich sie auf einem anderen Gerät installieren kann. Wenn möglichdass Sie beide entfernen könnten weil ich meinem PC einschicken musste. Freundliche Grüsse ;closed_max_devices;Floating Lizenz Geräte entfernt Konfiguration
2018083063000117; ;Anmeldung / Aktivierung;hep; Ich habe den Coupon-Code für Gesetzestexte 2018/19 erhalten eLehrmittel. Leider funktioniert dieser Coupon bei mir nicht weshalb ich gene einen neuen angefordert hätte. Freundliche Grüße BW Zofingen ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2018083063000108; ;Anmeldung / Aktivierung;hep; Guten Tag Der Coupon für Gesetzestexte 2018/2019 eLehrmittel funktioniert nicht können sie mir bitte einen neuen coupon zustellen Herzlichen Dank Ben Eichenberger bwzofingen      ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2018083063000091; ;Anmeldung / Aktivierung;hep;" Bei mir hat das mit dem Coupon code nicht funktioniert des folgenden Lehrmittels \""Gesetzestexte 2018/2019 eLehrmittel\"". Ich währe froh wenn Sie mir einen neuen Coupon code zusenden würden. Jehle Lorenz BW Zofingen    ";closed successful;Mac: Access Denied -> Cookies Virenscanner
2018083063000082; ;Anmeldung / Aktivierung;hep; Guten Tag bei mir hat der Coupon vom Lehrmittel Gesetzestexte nicht funktioniert.     ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2018083063000073; ;Anmeldung / Aktivierung;hep; Guten Tag bei mir hat der Coupon vom Lehrmittel Gesetztestexte nicht fucktioniert.    ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2018083063000064; ;Anmeldung / Aktivierung;hep;" Ich wollte den Cupon-code für das Buch \""Gesetzestexte 2018/2019 eLehrmittel\"" einlösen. Ich bin von der BWZ Zofingen und benétige einen neuen Cupon-code. Vielen Dank im Vorraus ";closed successful;Mac: Access Denied -> Cookies Virenscanner
2018083063000055; ;Anmeldung / Aktivierung;hep; Die 2 codes von Gesetzestexte 2018/2019 eLehrmittel und Gesellschaft Ausgabe B elehrmittel Neuaflage haben nicht funktioniert sind ungültig. Könnten Sie mir bitte Neue Coupn-Code zusenden. Vielen Dank und Freundliche Grüsse Nino Hauser Bwzofingen    ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2018083063000046; ;Fehler in der App;AGVS;Rich-Text-Editor in Notizen baut sich nicht auf. Problem bei mehreren Geräten mit Windows 7 Professional. ;closed_novel_bug;Linux
2018083063000019; ;Anmeldung / Aktivierung;BEOOK; da ich Probleme mit meinem Server-Login habe rsp mein Profil seit der Installation von Beook und dem Aktivieren des Grundlagendmoduls der PHZH riesig ist möchte ich Beook deinstallieren und in einem anderen Verzeichnis neu installieren. ich bin aber glaub ich zu doof das zu deinstallieren und bitte um Unterstützung. ;closed successful;Anmeldung - Hinweise für Aktivierung
2018082963000371; ;Anmeldung / Aktivierung;RICHM; Ich habe mich mit dem Richemontkonto erfolgreich anmelden koönnen. Nun möchte ich mich noch bei beook selber anmelden damit ich die sachen absichern kann. Ich habe ein Login gemacht und nun kann ich mich nicht anmelden Wenn ich auf neu erstellen gehe und meine Angaben angeben kommt immr schon registriert und wenn ich auf anmelden klicke kommt immer Falsches Passwort oder E-Mail. Ich ahbe anshliessend das Passwort zurück gesetzt aber es geht immer noch nicht. Können sie mir weiter helfen ??? ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2018082963000361; ;Geräteanzahl überschritten;SVBA; Ichhabe das beook auf einem Laptop und auf dem iPhon installiert. Nun habe ich es auch noch auf meinem Mac zu Hause instelliert- Nun kommt bei den folgenden Bücher der Hinweis „Geräteanzahl überschritten“: FK FN FR und FS Besten Dank für Ihre Bearbeitung. Freundliche Grüsse ;closed successful;Coupon einlösen Produkte nicht vorhanden
2018082963000325; ;Geräteanzahl überschritten;hep;Das eLehrmittel Gesetzestexte 2018/2019 kann ich nicht installieren   ;closed_waiting_for_reply;Mac: Access Denied -> Cookies Virenscanner
2018082963000291; ;Geräteanzahl überschritten;AKAD;Guten Tag können Sie mich vonnallenngeräten ausloggen aussermvon meinem samsung tablet? ich bruche so schnell wie möglich wieder zugang am besten noch heute! vielen Dank...;closed_max_devices;Abmelden neu anmelden
2018082963000281; ;Anmeldung / Aktivierung;SVBA; Der erhaltene Aktivierungs Code soll ungültig sein. wnca-txx2-s2gf ;closed successful;Coupon einlösen Produkte nicht vorhanden
2018082963000245; ;Anmeldung / Aktivierung;BEOOK;ich kann die bücher nicht herunterladen die bücher werden mir gar nicht an gezeigt.;closed successful;Mac: Enable Cookies
2018082963000236; ;Fehler in der App;hep;"Ich kann die Auflage des DHK eBooks nicht ändern. Beim tippen auf \""4. Auflage 2015\"" passiert nichts. ";closed_waiting_for_reply;Mac: Access Denied -> Cookies Virenscanner
2018082963000165; ;Geräteanzahl überschritten;Swissmem;Ich kann die Bücher TopTen und Business Basic von Swissmem nicht mehr öffnen da ich die Geräteanzahl überschritten habe. Meine Lizenzen sind: Business Basics Deutsch: shax-p32d-bufb ;closed_max_devices;Mac: Access Denied -> Cookies Virenscanner
2018082963000156; ;Geräteanzahl überschritten;Swissmem;"   Ich versuche meine drei eBooks auf diesem Gerät zu installieren. Sie sind noch auf einem zweiten Gerät installiert. Bei weiteren Geräten habe ich mich abgemeldet und somit die Lizenzen zurück gegeben. Es kommt aber immer die Meldung \""Geräteanzahl überschritten\"". Besten Dank für Ihre Hilfe. Freundliche Grüsse ";closed_max_devices;Mac: Access Denied -> Cookies Virenscanner
2018082963000147; ;Anmeldung / Aktivierung;RICHM;e-Lehrmittel können nicht heruntergeladen werden Gruss ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2018082963000111; ;Anmeldung / Aktivierung;RICHM;ich kann meine ebooks nicht instalieren ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2018082963000101; ;Anmeldung / Aktivierung;RICHM; grüss Cornelia ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2018082963000076; ;Anmeldung / Aktivierung;RICHM;Ich habe mich registriert bei beook aber ich kann die Bücher nicht herunterladen obwohl sie aktiviert sind. Es steht es konnte keine anmeldung durchgeführt werden.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2018082863000265; ;Anmeldung / Aktivierung;Swissmem; Ich habe bei meine Swissmem Kontoe-mail: meine Schul E-Mail verwendet jedoch musste man seine private E-Mail benutzen. Jetzt wollte Ich Sie fragen ob es möglich sei die E-Mail Adresse meines Kontos zu ändern. Mit freundlichen Grüssen Sean Smajli ;closed_waiting_for_reply;Mac: Access Denied -> Cookies Virenscanner
2018082863000256; ;Anmeldung / Aktivierung;Swissmem;Ich würde gern meine Email ändern weil ich ausversehen eine falsche Email Adresse genommen haben. Meine neue Email lautet: Freundliche Grüsse ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2018082863000201; ;Geräteanzahl überschritten;VELEDES; IPhone Seriennummer: FK2QXHDAGRYF Bitte die Lizenz dafür entfernen damit ich ein anderes Gerät nutzen kann. Danke für Ihre Bemühungen. Freundlich Grüsse Nadine Thaler ;closed_max_devices;Mac: Access Denied -> Cookies Virenscanner
2018082863000078; ;Anmeldung / Aktivierung;hep;Guten Tag Ich habe alle Lizenzen meiner Lehrmittel gekauft doch plötzlich konnte ich nur noch auf die Auszüge der Lehrmittel zugreiffen. Ich habe den Coupon Code noch einmal eingegeben doch es hiess er seie ungültig. Freundliche Grüsse ;closed_waiting_for_reply;Mac: Access Denied -> Cookies Virenscanner
2018082863000023; ;Anmeldung / Aktivierung;ELMZ; Ich nutze das ebook lmz EFZ GaLa 2.+3. Lehrjahr seit über zwei Jahren. Ich habe auf einem neuen Rechner das ebook lmz EFZ GaLa 2.+3. Lehrjahr installiert. Leider werden die von meinem Lehrer zur Verfügung gestellten Unterlagen nicht mehr angezeigt. Ich bin aber den Klassen Klassen Ga16a und Ga16c beigetreten ;closed successful;Grafikkarte schwarze Balken
2018082763000221; ;Anmeldung / Aktivierung;hep;Ich kann meine bücher nicht finden auch wenn ich den benutzernamen eingebe es kommt nichts.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2018082763000212; ;Anmeldung / Aktivierung;hep;Ich kann meine bücher nicht finden auch wenn ich den benutzernamen eingebe es kommt nichts.;closed_app_misuse;Mac: Access Denied -> Cookies Virenscanner
2018082763000187; ;Anmeldung / Aktivierung;IONESOFT; Da die Meldung erscheint dass ich keine gültige Mailadresse habe sende ich euch die notwendigen Angaben: Benutzername: Didgetom Passwort: samtron Bitte fügt meinem Benutzernamen folgende Emailadresse hinzu: Vielen Dank und freundliche Grüsse ;closed successful;Mac: Enable Cookies
2018082763000178; ;Geräteanzahl überschritten;SVBA;es kommt immer die fehlermeldung das die geräteanzahl überschritten ist;closed_max_devices;Coupon einlösen Produkte nicht vorhanden
2018082763000169; ;Anmeldung / Aktivierung;IONESOFT; Guten Tag Trotz mehrmaliger Installation der App und Freischaltung des E-Books EFZ 2. + 3. Lehrjahr funktioniert nicht alles optimal. Das Inhaltsverzeichnis mit den Kapiteln wird nicht dargestellt. ;closed_waiting_for_reply;Mac: Enable Cookies
2018082763000151; ;Anmeldung / Aktivierung;Swissmem; Ich habe fälschlicherweise als ich mein Swissmem Benutzerkonto erstellt habe meine E-mailadresse von der Schule genommen. Nun wollte ich fragen ob es für Sie möglich wäre bei meinem Konto die E-mail von auf zu ändern. Da ich sonst in 4 Jahren meine Swissmembücher nicht mehr abrufen kann. Für die Umstände entschuldige ich mich und würde mich freuen wen es irgendwie machbar wäre. Freundliche Grüsse ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2018082763000123; ;Anmeldung / Aktivierung;hep; Ich kann mich auf der hep-webseite ohne Probleme mit meinen Daten anmelden jedoch in der HepApp erscheint eine Fehlermeldung. Über Ihre Hilfe wäre ich sehr verbunden. Freundliche Grüsse ;closed_old_app_version;Mac: Enable Cookies
2018082763000105; ;Fehler in der App;Swissmem;Wen das Antwortfeld mehrere linie hant ist es extrem Umständlich auszufüllen da das Programm nicht eine Zeile runter geht sonder das so versteckt im Hintergrund schreibt. Extrem Schlecht gemacht.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2018082763000061; ;Geräteanzahl überschritten;SVBA; Bei mir steht bei Technische Mathematik Fachrechnen für Autoberufe das ich die Gerätenazahl überschritten habe. Jedoch hatte ich es auf dem Handy und da funktionierte es. Habe es dort wieder gelöscht aber auf dem Latop geht es weiterhin nicht. ich danke Ihnen jetzt schon für die Hilfe. Mit freundlichen Grüssen ;closed_max_devices;Coupon einlösen Produkte nicht vorhanden
2018082763000034; ;Anmeldung / Aktivierung;hep; Ich kann nur noch den Auszug auf meinem E-Lehrmittel öffnen. Letztes Jahr hat das problemlos funktioniert. Danke für die sofortige Freischaltung. Freundliche Grüsse Jasmin Dittli ;closed_waiting_for_reply;Mac: Access Denied -> Cookies Virenscanner
2018082663000018; ;Anmeldung / Aktivierung;BEOOK; Da die Meldung erscheint dass ich keine gültige Mailadresse habe sende ich euch die notwendigen Angaben: Benutzername: Didgetom Passwort: samtron Aktivierungscode von dem Grundlagenbuch Richemont: rhu7-wu6u-gkrf Bitte fügt meinem Benutzernamen folgende Emailadresse hinzu: Vielen Dank und ich hoffe dass nach diesem Schritt das Grundlagenbuch endlich ersichtlich wird! Freundliche Grüsse ;closed_waiting_for_reply;Mac: Access Denied -> Cookies Virenscanner
2018082463000101; ;Anmeldung / Aktivierung;SVBA;Falls Sie ein Problem mit der Anmeldung oder dem Aktivierungs-Code haben beschreiben Sie bitte die Fehlermeldung und geben sie ihren Aktivierungs-Code an. ;closed_old_app_version;Coupon einlösen Produkte nicht vorhanden
2018082463000076; ;Fehler in der App;SVBA; Daten werden nach dem schliessen des Programmes nicht gespeichert! ;closed_old_app_version;Coupon einlösen Produkte nicht vorhanden
2018082463000012; ;Geräteanzahl überschritten;Swissmem; Beim E-Book Machine World wurde die Geräteanzahl überschritten - könnten Sie diese auf drei ändern? Das E-Book Top Design wurde nicht vollständig installiert - Problem? Vielen Dank für Ihre Hilfe! Mit freundlichen Grüssen ;closed_waiting_for_reply;Mac: Access Denied -> Cookies Virenscanner
2018082363000158; ;Anmeldung / Aktivierung;hep;Falls Sie ein Problem mit der Anmeldung oder dem Coupon Code haben beschreiben Sie bitte die Fehlermeldung und geben Sie Ihren Coupon Code an. Guten abend Leider kann ich mich seit gestern nicht mehr einloggen obwohl alles stimmt… könnte der Fehler beim Program liegen? freundliche Grüsse ;closed_waiting_for_reply;Mac: Access Denied -> Cookies Virenscanner
2018082363000149; ;Anmeldung / Aktivierung;hep; Ich wolltem ich soeben mid dem Coupong Code: 53fc9d8d020e Registrieren und es kam die Fehlermeldung:Bitte verwenden sie einen anderen Coupong Code. Besten Dank ;closed_waiting_for_reply;Mac: Access Denied -> Cookies Virenscanner
2018082363000131; ;Fehler in der App;SVBA; Ich habe folgendes Problem: Ich benötige für meine Hausaufgaben einen Textausschnitt und diesen wollte ich dann nachschlagen. Dann erschien die Seite in einer enormen vergrösserung und da ich ein notebook besitze wollte ich nun wegzoomen doch nichts funktioniert. Die Seite will einfach nicht kleiner werden. freundliche Grüsse ;closed_app_misuse;Coupon einlösen Produkte nicht vorhanden
2018082363000112; ;Anmeldung / Aktivierung;RICHM;Ich kann die Bücher nicht instalieren   ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2018082363000096; ;Fehler in der App;Swissmem;Immer wenn ich einen Begriff suche friert der Bildschirm ein. Das Programm kann für ca. 1 Minute nicht verwendet werden. Meine Kollegen haben das selbe Problem. Bitte beheben : Freundliche Grüsse ;closed_waiting_for_reply;Mac: Access Denied -> Cookies Virenscanner
